Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
3,6,1,0,22.7756701336935,34.32915607388,1629.71716134048,9,1,0,22.8401253902804,59.1418565153227
5,2,3,0,29.998671,49.2832639798277,1630.37346371856,2,1,0,14.1647678491589,88.745356095385
9,16,4,1,24.9884352482255,50.6582589484194,1301.31362723586,0,1,1,6.666965267085,81.971622060061
5,1,5,1,24.3229359344856,31.4116696695744,1728.11291100382,2,1,1,6.54236081925314,75.4360706553303
12,14,5,1,29.7036323294478,41.6848926075215,1981.05243631581,2,0,0,0.006642,79.9347009098782
1,1,6,1,27.5296050836563,59.7962578213968,1624.01430738794,7,0,1,27.2363097686681,95.4029596891022
6,22,4,1,23.3138936890006,48.7175950833508,1025.34447665515,1,0,0,19.5760950837674,86.1552968183906
8,15,2,1,25.3354338650842,52.0854967875987,1374.35221270748,1,1,1,28.493502546248,71.69138228804
7,1,6,1,24.2593932104262,30.3908748937312,1531.50445118184,7,1,1,3.50232943499703,81.871401727869
5,2,0,1,24.6134726963106,47.7645462730638,1086.43133644025,5,0,1,12.6552593255286,93.4170241776715
8,21,6,1,20.007565,53.5296738087779,1369.35259955167,3,1,1,9.5859722621061,65.5022824644596
8,18,2,1,25.7104270556444,36.8578496815831,1899.27254677177,4,0,0,9.19662444539081,99.20112
7,20,4,0,23.0487812346301,35.5919810545659,1612.17161599255,6,0,0,29.965327,72.3994108058098
10,15,2,0,20.007565,59.969085,1890.63619851883,9,1,1,29.965327,79.1242933025229
7,19,5,1,22.2134249624026,48.0198846525599,1201.22518515494,7,0,0,3.0191080270115,67.8307926824324
3,1,5,0,29.998671,53.6240106330084,1572.72289783931,4,1,0,25.4891243913532,79.2183525084797
4,11,3,1,26.8665500234992,36.5504394667349,1799.01919171984,0,0,0,29.965327,82.5629344234713
4,17,1,0,22.1309079932472,59.969085,1860.56552559305,5,1,1,17.2867129535531,75.6958781444655
11,22,6,0,24.1588167484061,45.3291126072835,1403.6426083787,2,1,0,10.022273341283,85.5992815817726
10,13,6,0,21.3902978940289,33.3410207073012,1000.512661,0,0,1,10.5284391609777,65.9960238880829
1,12,0,1,29.5868496924378,53.8753148125102,1604.51421548138,1,1,0,25.6768180711117,82.9629330605296
7,16,3,1,22.6150363057673,41.8373347090105,1761.21815150596,0,0,0,1.94594579640429,70.4864754488733
4,16,2,0,23.071227786137,37.7756665584718,1495.36625783195,0,0,0,0.006642,71.1094129205801
1,15,6,0,22.7010022012987,52.321474486016,1816.32362608047,6,0,1,27.3025733716288,74.8163318897396
1,19,4,1,23.1205434622717,50.6274310386054,1312.23208629746,9,0,0,16.029710422499,76.4313542528417
5,6,0,0,20.007565,37.5858645141528,1320.56263745235,4,0,1,20.0839238636015,68.4967615083533
11,14,6,1,27.3394698685288,55.5447181378066,1624.14707418982,3,0,0,29.6439626675507,78.5701545916147
3,11,1,0,29.998671,43.1747499153127,1295.53552195893,5,0,0,21.5136345094014,93.1236098108717
11,7,2,1,26.2528422913741,41.5188082781662,1471.27388870279,4,0,1,29.965327,71.0159160817472
10,21,6,1,26.8906410736455,45.6537659834991,1436.99361399902,4,1,1,29.7541628406961,86.1001415216511
11,12,1,1,26.4647474343274,39.0965347725335,1387.97443348039,5,0,1,15.0805338344509,92.1576997582995
12,10,6,0,29.8387331876003,53.6277952685013,1149.54923430816,8,0,1,25.3538756881764,76.8015483746835
1,18,0,0,22.4935841182216,30.691271803169,1754.01045027828,4,1,1,26.9038819950621,69.3651846640164
5,16,3,0,25.6645013245448,37.8934220716892,1137.63066338831,7,0,1,11.219861903881,89.4935542943547
7,14,1,1,21.6412557712237,49.8548164577173,1878.31967243463,2,0,1,29.965327,70.4192841526664
5,15,0,0,26.0445902884957,31.8974532436785,1792.41763851251,1,1,0,1.15747096250615,73.7902629336894
1,22,6,0,23.6696156791073,56.5290501524807,1818.69347468959,2,1,0,23.6749771152342,75.6021274121448
4,17,1,1,29.998671,39.3869060462461,1362.01667947813,0,0,0,0.158122971689857,68.4308039781724
7,0,2,0,22.218850926329,56.1548272012691,1068.28890277189,7,0,0,0.141973241121254,72.931027663336
12,4,2,0,22.4344920470683,55.9191034116771,1131.19659453164,2,1,0,7.06659155481217,71.8645055602485
10,11,3,0,24.908000201565,32.0646989633252,1357.57888170956,0,0,0,13.2524670068243,77.6994491663562
5,18,1,1,21.4540059423195,37.3156987767196,1652.54159119808,4,0,0,17.8137306616341,54.707280268972
10,21,2,0,29.7260180277143,33.5600967961478,1295.38332461976,0,1,0,29.965327,91.7630800986635
11,12,0,1,26.9860557849695,41.9335195551624,1000.512661,6,0,1,29.965327,91.9798261162298
2,11,5,0,29.2976630740286,47.3511033248129,1035.00380971834,7,0,0,1.02263609169852,85.9045501562656
1,14,2,0,20.611669630598,47.6414471405858,1949.2921514166,8,0,0,4.92845679054667,67.2282413999424
10,12,2,1,20.578179997321,43.0476680141702,1915.94176928984,3,0,0,23.8917020467782,79.0768400546866
1,8,3,0,27.465641201404,34.9409910367269,1491.2879488851,9,1,0,4.64573860569454,82.2843918528047
7,4,1,1,24.6722182092383,49.7271717087726,1206.82613486404,7,1,0,6.91821369044336,78.4102695317786
3,18,4,0,23.9692079915857,31.1362119717258,1501.50478537022,2,0,1,12.6144385414787,72.7547572970877
2,0,5,1,28.1842678594947,41.7019386080734,1861.87633344228,3,1,0,0.487669977650541,92.3761923614931
4,14,0,0,23.4136334072152,30.015975,1000.512661,9,0,1,10.3358873471664,83.4528125395257
9,10,4,0,24.7139169696247,30.015975,1669.24522517467,4,1,1,26.9011828648182,74.0135227783651
9,0,4,1,28.8949920377801,35.048214527443,1439.54848064883,5,1,1,29.965327,75.8000411379712
6,17,4,0,27.0389880322195,51.2031424227539,1801.32646713082,0,0,1,23.8083110469946,96.6992305755348
2,15,6,0,25.9554573626719,38.2893015097551,1580.45524452592,2,1,0,28.8003398448463,78.4414305905496
9,11,0,1,25.5482949608072,42.1824001184754,1562.87073230843,8,1,0,8.62689452334025,87.6182211947553
7,7,3,1,24.2233421575466,42.9941204215402,1363.46707764428,1,0,0,6.66296045163461,72.8475791371303
1,13,1,1,24.2843391829456,50.420356563943,1016.57548910294,2,1,1,1.74392633342756,77.7357344121678
2,17,2,0,23.1243584400211,43.1001733324035,1369.64666889484,5,1,0,26.0015772503552,75.865361139957
6,15,4,1,20.007565,48.2231951338687,1685.75545012073,7,0,1,29.965327,60.3159794838195
11,8,4,0,28.2777617705629,40.3735566412437,1205.16308861642,8,1,0,25.4987022238265,89.7778807426181
1,0,5,1,29.9632329042302,52.7279215246044,1419.50411765975,5,0,1,20.7431135317828,86.9193706426125
1,2,2,0,25.2053414935804,48.6499008750302,1533.20817238329,3,0,0,4.0547426526502,63.0081576583937
1,12,3,1,20.0763163388116,32.706041294983,1173.85497575516,2,0,0,26.4688576222483,62.8183802825085
6,1,3,1,26.4892598253016,37.3205181847421,1501.03933919616,7,0,1,8.83550035010627,84.0608846535675
6,15,4,1,22.4373306731803,47.187253218625,1922.03855124491,3,0,0,23.5824987838343,87.7142888539083
6,4,2,0,23.6653998136783,30.015975,1227.44661646332,5,0,1,10.8206831261816,70.1749230601238
1,13,6,1,28.0762791035041,45.8084244236009,1378.70394123209,5,1,1,19.7107488676978,76.3995605761065
5,18,6,1,22.9559673026913,42.2111659827705,1999.982252,5,0,0,10.9518237560018,73.363446253942
5,11,3,0,25.479482878508,34.0487397474889,1578.97020506947,5,0,0,17.5968815181986,80.4413924232594
9,18,2,1,24.2725521362365,32.4023558304267,1737.77111416572,4,1,0,24.9848068326665,76.947968403566
3,18,2,0,21.0031808881425,51.899949482088,1142.15859335164,5,1,1,29.965327,70.2397470170404
11,4,1,1,24.907831012441,48.2386915240199,1682.93084499585,6,0,1,6.06403880589872,77.8693734317691
8,22,4,1,20.007565,59.969085,1999.982252,4,0,1,29.965327,69.777325913141
9,22,0,1,23.160827324555,48.7602608836046,1449.58039362742,3,1,1,17.4242635271382,59.0706572116754
4,3,0,1,23.2862285230148,31.2052321801677,1694.54090084008,0,0,0,3.33215661134102,77.1890086435341
5,6,4,1,26.5040315090343,42.8839653985781,1492.74362696768,7,0,0,1.20863379559829,72.755684735161
8,19,0,1,23.5104283531572,50.7634950507854,1548.25337707421,2,1,1,29.965327,65.9601766140977
1,12,1,1,25.4112936750896,37.1607176251422,1888.50549685396,9,1,1,19.2750521408471,77.9120335986915
9,18,2,0,20.007565,52.973392508342,1012.35410664776,0,1,0,26.7914938623221,63.0424363657911
11,1,2,0,20.0850269617374,43.0615717270163,1443.45791243527,9,0,0,29.5401386093978,72.5753252105801
6,20,4,1,23.0182402045312,37.3544828398286,1412.47429837717,9,0,0,14.0849420153104,81.5997601721069
4,8,5,1,20.007565,46.9261194955008,1804.6612576639,5,1,0,18.7196479777404,76.4354546126648
7,6,6,0,29.998671,56.5566533336118,1384.03077862799,4,1,1,27.6412686997244,86.803127332715
5,20,5,1,20.007565,36.2826125460314,1999.982252,6,1,0,21.5509753179458,68.0654618087321
12,8,4,0,29.998671,57.8424992732551,1721.86167277497,1,0,0,16.3176440663544,75.214283135148
9,1,1,0,22.1605650938679,43.0117825383621,1294.954877861,1,1,1,29.965327,64.4676647572932
4,20,2,0,20.007565,44.6208352857407,1492.03296465242,5,0,0,11.9884005693193,70.6129358447416
11,15,1,0,29.998671,46.2271255944425,1091.0010894721,6,0,1,0.859252390718227,86.8837955540568
6,5,5,0,22.8332025390185,33.6666612790952,1281.70682636869,5,0,1,1.66005865393501,74.5284497153903
11,10,1,0,21.6011963869265,30.015975,1032.00828354477,9,0,0,0.006642,81.357933940471
3,2,0,0,21.7565271676588,44.466162964676,1543.43465915597,0,0,0,24.1591155408586,82.1815131638317
4,22,2,1,20.007565,39.4780899230475,1555.82797712966,0,1,1,29.965327,62.5136195788512
1,13,0,1,28.4953857109268,49.5700364006754,1217.1051616117,8,0,0,26.7998496899815,86.5897196015104
3,17,4,1,23.7795790630138,41.5287327010186,1367.551969199,2,0,0,7.47611440224418,84.8562587803467
8,12,4,0,26.4925557075371,30.860303242258,1000.512661,7,0,0,21.4890644830889,99.20112
12,9,3,0,27.537425159477,52.6111907303819,1875.96985027902,6,1,0,23.6768244781436,68.5265387033262
10,13,4,0,29.0873794017117,46.7808896078885,1999.982252,4,0,1,18.6106797926915,71.7287985023507
7,1,5,1,24.3367994190327,47.4833024523291,1731.99761708029,8,0,1,15.8889873801202,88.815715845664
4,15,1,1,20.007565,57.1093590192234,1946.43719900051,7,1,1,0.006642,63.4194932650818
3,19,0,0,27.1928352085004,31.3578728162106,1445.68060739174,8,1,0,23.4047516848996,72.8318008102623
1,20,6,1,24.6078343488079,32.1236249386588,1935.59388860755,8,1,0,26.1613440002806,80.9136162436997
3,23,1,0,25.9269809621384,30.015975,1586.03463342624,4,1,0,21.8279394047553,98.9228631280444
7,17,1,0,20.9899833424024,50.249438098762,1999.982252,0,0,0,19.8495243842885,71.3181357181441
3,14,0,1,29.998671,44.0654684673761,1439.271440497,2,1,0,0.006642,69.5436198894078
1,16,0,0,25.556092091425,53.1064479395259,1109.22379521002,4,0,1,8.21605886804948,71.6821597709192
1,0,0,0,27.497468276702,31.2828184787139,1147.79744779914,4,1,0,1.14368162897255,79.2814156415857
2,9,1,1,20.9795769262826,49.9883465948949,1495.38176078923,0,1,1,12.5169259440724,75.6426657882866
10,13,3,0,21.2168520170573,44.914594770306,1412.57178790343,4,0,1,10.4049191700718,57.8195567673138
3,12,2,0,24.1969639502996,36.8544842510549,1735.90211809859,0,1,0,24.3761215721825,79.5982764389459
5,4,1,0,21.9671347462992,42.2932151227328,1717.39908974139,9,0,1,7.84297406121124,78.336373608037
12,18,3,0,23.9841375964884,54.2363536177462,1787.76105808986,0,1,0,14.9726542144835,58.4372178960428
12,18,5,1,23.2187847213396,30.015975,1745.20582499767,5,1,1,23.1667437248443,83.6583710531655
11,5,6,0,20.007565,44.64334463855,1397.2684206351,6,1,1,13.8006570144696,64.7708451166548
11,22,0,0,25.3936573953597,58.7366197208147,1255.62238856336,2,0,1,7.81277408780657,82.7473449950289
4,18,4,0,25.0263483680283,53.028136434294,1584.79553678489,4,1,0,1.01406208791132,74.0360294520108
8,6,4,0,21.8767372851779,38.827344360357,1581.8385286552,2,1,0,0.406923795962468,66.5998257931058
6,11,1,1,20.2514825507285,32.0904313287726,1999.982252,2,0,1,22.848204553992,75.1934460809319
4,1,3,0,24.2579957810455,40.1892295507663,1550.39797055509,1,1,0,13.0634794481181,81.6919963883602
11,22,4,0,23.8924882263204,41.0136209021782,1000.512661,6,0,1,8.08973701625498,77.9437125713218
3,14,3,0,24.8633295854104,33.6333855987251,1696.54248014073,4,0,1,28.1613965199,77.8418664822231
5,16,3,1,23.9430183645976,50.4018599780802,1768.28518064155,1,0,0,24.8013210243521,84.7581982433576
12,4,1,0,20.007565,32.3299194291931,1523.59946857613,6,1,0,14.5307016858735,59.5236656032614
4,14,1,1,28.2379863266709,41.7194973372476,1282.37995174105,5,0,1,29.824406673837,97.9626552446707
4,22,4,0,29.7297942038752,52.3020092129949,1359.23330159078,1,1,1,13.0681504547302,94.9678656174973
4,0,2,1,22.2353636074247,52.3859040030249,1320.34858795566,5,0,1,7.03761112525759,65.8885455930944
2,17,4,0,22.995708120086,45.7945284131995,1136.12353006557,3,1,1,15.4495316689446,66.2321300661797
7,17,6,0,25.0917500889647,30.015975,1301.48895420405,6,0,0,13.7565208480112,81.2348021684644
2,18,4,0,26.7726834338835,50.9674371364755,1077.00620400249,4,0,1,10.3250750732155,87.4288443887374
12,7,2,1,27.1349523091424,59.969085,1822.46003266259,2,0,1,5.1238800240173,82.5160955761068
12,14,5,1,22.9797751181186,42.5581320326529,1063.50610609374,3,1,1,6.20836590680181,76.2840436971013
4,22,5,1,20.007565,59.969085,1377.87489076513,0,0,1,6.63784318810263,59.3034317441095
12,5,4,1,22.5647759477282,57.5774152081519,1548.93322864526,4,1,0,7.96910167395099,66.7841744042088
4,19,4,1,29.6909712493372,53.1485886364575,1779.9243577879,3,1,0,0.006642,79.9947155925513
6,14,0,1,24.9022169442045,33.0276960734472,1743.04477261348,3,1,1,22.6863048626583,86.9984940210402
5,22,2,0,26.1935727532189,30.9433484926207,1833.86715167679,7,0,0,9.45158854178366,86.4903147734524
11,3,5,0,20.4170861600426,49.0979821069465,1774.21984583249,8,0,1,29.0894094032618,60.2172918891158
4,10,4,1,24.9028250519337,44.5980041878668,1999.982252,5,1,1,28.9782650723093,74.1672592390595
1,6,2,0,26.3927513755101,52.9465256954574,1387.11757402549,2,0,0,4.67036881961276,78.586138421297
4,4,6,0,23.0451545353932,44.3764186713669,1999.982252,5,1,1,7.53711722963645,78.84992918993
11,22,4,0,24.9189364748321,48.9548066924971,1391.89084430241,0,0,0,18.0026465277761,74.7619920754784
4,12,0,1,20.007565,59.969085,1681.53907231405,8,1,1,28.0920876425703,57.4277586475537
11,9,2,1,23.8624206577289,48.3864698285621,1551.35667717137,9,1,1,21.3800653038615,83.6108990462924
1,1,1,0,21.1494124449178,51.2867003769337,1979.93274932324,8,0,1,16.4441380461108,69.305184448559
10,2,5,0,29.998671,50.2631823605562,1000.512661,1,1,1,10.758961066541,86.6820920019033
9,1,3,0,22.024208006391,36.7342765550346,1625.65511504626,5,0,0,14.5729423433271,61.532553501148
1,18,2,0,26.4332893061693,53.3854022508422,1194.38328926947,3,1,1,1.71185058854182,74.3881658548794
6,10,0,1,20.007565,30.015975,1148.58848828856,3,1,1,27.7915717246256,56.1742812128994
6,15,4,0,25.93199015017,52.4384674053487,1916.45267546666,9,1,1,7.85931357944635,81.3034067764919
6,10,4,1,20.007565,48.1943075512895,1250.50181108529,8,1,1,19.4959001787541,63.8065104720207
3,10,0,0,21.5088953682572,50.6111230839245,1610.92940893947,5,0,1,29.965327,80.2537763560696
4,2,4,1,24.6440998964183,59.969085,1447.12578560448,2,1,1,9.25853390868191,77.992000114203
8,8,2,0,29.1053543746054,57.1837275390786,1564.54464081638,3,1,0,29.6623120383115,90.5990838361638
6,10,6,0,20.2429538739293,57.4025877421651,1874.85189999381,3,0,0,26.6418485462194,62.5337933126869
1,11,6,0,26.5161992294324,45.7917192742519,1551.59559963059,1,0,1,26.8870241691549,81.9447836288389
9,14,4,0,23.0439978487941,44.7903457945102,1247.95458864366,2,1,0,25.6071125979156,67.9810905840689
9,11,0,1,23.51313694703,55.1789879856862,1670.73659488572,6,0,1,15.2254724203472,64.0185940979737
1,0,5,1,23.9181557206093,36.10532947156,1724.90751096815,4,1,0,23.2495524047743,79.4059749495452
5,0,6,0,24.8997359616507,59.6732230929598,1423.40451369205,4,1,0,0.969330925759021,74.2878168859596
11,19,6,1,20.5125024087621,53.0185280982508,1354.70846027317,1,1,0,22.1248401994308,66.3967184094695
3,1,3,1,25.976616622289,54.9081228282191,1678.83818988166,6,1,1,25.5363281901375,87.7194040127978
2,0,1,1,22.4600800239986,49.5921097571792,1842.11083669915,7,1,0,13.6091432181062,67.4671913764481
8,19,0,0,29.998671,54.9721727838634,1743.99549184444,0,1,0,7.43809368063277,85.5214939113314
4,5,2,1,28.6360814337286,48.7782187420583,1004.30913935219,2,1,1,24.0063709326253,94.3127761531383
7,16,6,0,21.9210186181963,30.015975,1739.53879572875,9,0,0,15.4418198785747,69.2193783130535
2,1,0,1,24.5075496661907,42.9668262027197,1328.15278023787,1,0,1,4.19948115633276,73.2698957693604
8,1,6,1,25.6103724465488,40.8302525290584,1800.00057952583,8,1,1,20.715495264015,57.7280504748163
5,15,3,0,29.998671,51.7737635477089,1166.27758412931,5,1,0,24.1749489252342,87.3565460210852
1,16,3,0,26.9439410060591,31.9576000943058,1846.26656715196,0,1,1,0.0684567428635662,80.0439259384162
1,5,4,1,27.3267819173036,51.0748112081085,1920.44077996975,0,0,1,0.702588843767941,72.6432148083806
3,4,2,1,25.6912783236635,55.2186199604466,1202.1241517983,6,0,1,0.0863006819775122,95.1401053557829
6,7,3,0,20.3528180424305,47.0050539564528,1114.00645716443,6,1,1,16.5086628147715,75.3967321416814
4,22,4,0,23.5299349121892,50.0170163539674,1563.63829753964,2,0,0,7.04881377353312,65.5034084107447
3,22,6,0,21.0864494937551,52.161036600542,1977.69175272025,9,0,0,15.4093400746822,71.9636423131327
2,6,0,0,22.6196708165072,33.8269551830191,1508.40256463035,6,1,1,27.1525987773182,74.6389563210901
10,20,1,1,27.4633440260677,56.7048518317147,1803.71546784975,1,0,1,8.44192314372605,76.0854335678252
4,19,4,1,27.9873621901413,52.755607723187,1000.512661,6,0,1,20.2624445494548,78.3080296826002
1,17,2,0,24.8670721702528,56.9069387162907,1872.04032400597,9,1,0,27.155507411921,77.7582260649737
11,20,2,1,29.998671,32.6584807733877,1907.24644306108,4,0,0,20.655255902721,85.6565171279414
5,3,4,1,21.8647429102403,40.217947122508,1669.1915694569,7,0,1,4.30266393670844,80.3269899501421
9,6,6,0,21.9723498996726,31.4132800411628,1617.33560480356,2,0,1,25.0104650073861,82.5788126924519
6,23,3,0,24.586731354198,58.1798374719314,1652.15117278865,8,0,1,29.965327,77.016416997834
8,21,3,1,22.8506881427669,44.6698207488949,1965.26087084351,9,1,1,0.006642,67.2615933498085
3,0,5,0,27.8662403108305,32.5192091480915,1172.26572425242,7,0,1,13.1632115993419,69.3149339974027
1,19,5,0,29.2110949179596,36.3949547085377,1977.21851038894,0,0,0,15.3973171812683,77.4138590397951
4,3,5,1,24.2196384032855,30.2768680882787,1499.451960906,7,0,1,11.4891724852253,77.4468579000256
4,9,4,0,22.7708716257723,49.9668363710551,1254.2731491019,8,0,0,19.6035305723817,71.8539797517109
12,4,4,1,21.6642922340851,31.6240382264855,1123.77705961246,3,0,0,26.7402255043051,85.3427733216353
4,14,1,1,20.007565,52.8732217202502,1764.06143117969,2,1,1,2.63909857754464,69.9139463641709
11,18,0,0,20.6977112654283,50.6012584642996,1950.03032955197,0,1,0,1.38726826559698,65.0599698931578
1,4,1,1,21.3247761295056,33.6150567073528,1857.26836941938,9,1,1,13.5238667437184,80.4521274210115
9,2,3,1,29.998671,47.159193628842,1038.8985527071,3,0,1,16.8018415146294,91.2525209977916
12,1,5,1,22.1985323218698,44.1408763914602,1471.19171131508,2,1,0,8.0007920133834,72.7813410825098
11,6,6,1,25.5520780442125,52.1320225319995,1000.512661,3,1,0,23.3861642882658,79.8668449739175
6,21,1,1,27.0159950023807,40.5165440703567,1569.47640896253,9,0,1,14.9411703006913,88.2636014001949
7,0,2,1,20.007565,39.0500903151586,1591.21009944484,5,1,1,17.2805319123233,67.2971013570281
6,10,3,0,24.0800797962709,40.7747233941946,1999.982252,6,1,0,13.7401019692694,60.2252731459736
3,13,5,1,29.998671,50.7294199773408,1598.11327487188,2,0,0,5.51637107271016,80.4140727544357
3,1,2,0,29.998671,44.1761830470888,1891.82857204199,2,0,0,1.81876992469762,82.4727494477906
1,15,3,0,23.1906390763076,59.0217951513551,1868.22129313475,3,1,1,8.78436131565774,76.1993121694433
3,16,1,1,22.1338679849812,30.015975,1247.34663441569,9,1,1,6.50205498924243,83.0993985273723
5,2,6,1,27.666347846035,54.1289044263451,1889.62591572877,8,0,1,29.965327,90.5502243023954
